borough,address,zonedist1,zonedist2,bldgclass,landuse,numfloors,unitsres,unitstotal,assesstot,yearbuilt,builtfar,residfar,commfar,BBL,latitude,longitude
QN,10-48 WYCKOFF AVENUE,M1-4D,,S3,4.0,3.0,3,4,451800.0,1931.0,1.68,1.5,2.0,4035400040,40.6949328,-73.9033869
QN,1660 DECATUR STREET,M1-4D,,E9,6.0,1.0,0,1,551700.0,1998.0,0.17,1.5,2.0,4035560036,40.6955395,-73.9001909
QN,16-63 CODY AVENUE,M1-4D,,F5,6.0,1.0,0,0,591300.0,1934.0,0.61,1.5,2.0,4035560061,40.6953141,-73.8998883
QN,56-23 COOPER AVENUE,M1-4,,F1,6.0,1.0,0,1,646200.0,1930.0,0.82,0.0,2.0,4035420064,40.6933941,-73.9014418
QN,56-03 COOPER AVENUE,M1-4,,F4,6.0,1.0,0,1,1174500.0,1930.0,0.57,0.0,2.0,4035420070,40.6933836,-73.9019286
QN,10-89 WYCKOFF AVENUE,M1-4D,,K1,5.0,1.0,0,1,1163700.0,2004.0,1.08,1.5,2.0,4035550001,40.6945528,-73.9018656
QN,1625 DECATUR STREET,M1-4D,,A2,1.0,1.0,1,1,44220.0,1910.0,0.23,1.5,2.0,4035550092,40.6950135,-73.9014178
QN,11-09 WYCKOFF AVENUE,M1-4D,,C0,2.0,2.0,3,3,64320.0,1910.0,0.27,1.5,2.0,4035560004,40.694201,-73.9013288
QN,1640 DECATUR STREET,M1-4D,,A9,1.0,2.0,1,1,47880.0,1910.0,0.38,1.5,2.0,4035560030,40.6951309,-73.9006423
QN,1642 DECATUR STREET,M1-4D,,B1,1.0,2.0,2,2,74160.0,1910.0,1.1,1.5,2.0,4035560032,40.6951802,-73.9005881
QN,1651A CODY AVENUE,M1-4D,,F5,6.0,2.0,0,0,94050.0,1931.0,1.16,1.5,2.0,4035560083,40.6947548,-73.9006068
QN,1628 DECATUR STREET,M1-4D,,B2,1.0,2.0,2,2,62700.0,1910.0,0.73,1.5,2.0,4035560023,40.6948402,-73.9009348
QN,10-80 SCHAEFFER STREET,M1-4,,F4,6.0,1.0,0,1,2370150.0,1960.0,0.86,0.0,2.0,4035410023,40.6942379,-73.9028073
QN,15-39 DECATUR STREET,M1-4,,F5,6.0,3.0,0,1,261900.0,0.0,1.67,0.0,2.0,4035410053,40.6938838,-73.9027501
QN,15-35 DECATUR STREET,M1-4,,K4,4.0,2.0,0,2,378000.0,1931.0,1.97,0.0,2.0,4035410054,40.6937741,-73.9028368
QN,11-09 IRVING AVENUE,M1-4,,C3,2.0,2.0,4,4,346050.0,1931.0,1.33,0.0,2.0,4035420006,40.6927861,-73.9029573
QN,11-24 WYCKOFF AVENUE,M1-4,,O1,5.0,1.0,0,1,992250.0,1958.0,0.89,0.0,2.0,4035420050,40.6936383,-73.9012972
QN,15-13 COOPER AVENUE,M1-4,,C3,2.0,2.0,4,4,326250.0,1931.0,1.19,0.0,2.0,4035420090,40.6929066,-73.9026686
QN,1635 DECATUR STREET,M1-4D,,G7,10.0,,0,0,145350.0,0.0,0.0,1.5,2.0,4035550084,40.6952631,-73.9011722
QN,11-01 WYCKOFF AVENUE,M1-4D,,G2,7.0,2.0,0,0,204300.0,1943.0,1.48,1.5,2.0,4035560010,40.6943439,-73.9015666
QN,11-29 IRVING AVENUE,M1-4,,F5,6.0,1.0,0,2,268200.0,1931.0,0.82,0.0,2.0,4037250042,40.6925,-73.9022401
QN,10-95 IRVING AVENUE,M1-4,,O2,5.0,1.0,0,1,6396300.0,1929.0,1.9,0.0,2.0,4035410001,40.6933519,-73.903436
QN,1518 DECATUR STREET,M1-4,,G7,10.0,,0,0,585000.0,0.0,0.0,0.0,2.0,4035420019,40.6932497,-73.9026248
QN,1540 DECATUR STREET,M1-4,,E1,6.0,1.0,0,1,333450.0,1931.0,0.72,0.0,2.0,4035420030,40.693683,-73.9022564
MN,122 EAST 30 STREET,C4-5A,,B3,1.0,3.0,2,2,209340.0,1901.0,1.7,4.0,4.0,1008850077,40.7439578,-73.9823312
QN,90-15 QUEENS BOULEVARD,C4-5X,,K6,5.0,7.0,0,3,144706050.0,1972.0,5.64,5.0,4.0,4018600100,40.7345653,-73.8706524
QN,57-15 92 STREET,C4-5X,,K6,5.0,6.0,0,1,93670650.0,2004.0,6.02,5.0,4.0,4018600101,40.7350381,-73.8688184
QN,92-30 59 AVENUE,C8-1,,K1,5.0,1.0,0,1,2115450.0,2014.0,0.23,0.0,1.0,4018750025,40.7342027,-73.8679397
QN,92-50 59 AVENUE,C8-1,,K1,5.0,1.0,0,1,2496150.0,2014.0,0.22,0.0,1.0,4018750050,40.7343966,-73.8671635
QN,92-59 59 AVENUE,C4-5X,,K3,5.0,3.0,0,1,12129300.0,2004.0,2.46,5.0,4.0,4018600102,40.734971,-73.8677541
QN,58-14 92 STREET,C4-5X,,K6,5.0,4.0,0,10,4924800.0,2003.0,4.0,5.0,4.0,4018600064,40.7342621,-73.8695525
QN,91-31 QUEENS BOULEVARD,C8-1,,O5,5.0,6.0,0,96,11211750.0,1963.0,3.61,0.0,1.0,4018610001,40.7337047,-73.8693479
QN,91-19 QUEENS BOULEVARD,C8-1,,K1,5.0,1.0,0,4,3438450.0,1974.0,1.68,0.0,1.0,4018610010,40.7337573,-73.8697447
QN,95-08 QUEENS BOULEVARD,C4-2,,D7,4.0,6.0,58,60,3136950.0,1941.0,4.46,2.43,3.4,4030800006,40.7304273,-73.8644437
QN,95-16 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,5,1642950.0,1939.0,1.0,2.43,3.4,4030800012,40.7302869,-73.8640543
QN,95-26 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,1,311850.0,1931.0,0.74,2.43,3.4,4030800018,40.7302153,-73.863856
QN,95-34 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,1,324900.0,1933.0,1.0,2.43,3.4,4030800022,40.7301189,-73.8635964
QN,95-40 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,3,878400.0,1956.0,0.9,2.43,3.4,4030800031,40.7300005,-73.8632647
QN,95-60 63 DRIVE,C4-2,,K1,5.0,1.0,0,7,1767150.0,1941.0,1.0,2.43,3.4,4030800032,40.7298738,-73.862915
QN,63-45 SAUNDERS STREET,C4-2,R4,D4,3.0,6.0,56,56,2435400.0,1956.0,3.31,2.43,3.4,4030800043,40.7297481,-73.8634204
QN,63-50 SAUNDERS STREET,C4-2,,D7,4.0,5.0,6,7,796050.0,2006.0,3.86,2.43,3.4,4030810121,40.7293119,-73.8635548
QN,63-52 SAUNDERS STREET,C4-2,,O8,4.0,3.0,8,12,357300.0,1984.0,2.72,2.43,3.4,4030810122,40.7292843,-73.863479
QN,94-19 63 DRIVE,C4-2,,K2,5.0,2.0,0,9,571050.0,1956.0,2.0,2.43,3.4,4030810124,40.7293005,-73.863212
QN,95-02 63 DRIVE,C4-2,,K1,5.0,1.0,0,3,1305900.0,1940.0,1.0,2.43,3.4,4030820050,40.7293902,-73.8624433
QN,96-06 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,4,2715750.0,1946.0,1.0,2.43,3.4,4030820055,40.7296122,-73.8622011
QN,94-02 63 DRIVE,C4-2,,K1,5.0,1.0,0,4,1191150.0,1941.0,0.96,2.43,3.4,4030830050,40.7287484,-73.8628523
QN,94-05 63 DRIVE,C4-2,,K1,5.0,1.0,0,3,1768950.0,1947.0,0.8,2.43,3.4,4030810127,40.7290564,-73.8633713
QN,94-01 63 DRIVE,C4-2,,K1,5.0,1.0,0,1,372600.0,1931.0,1.0,2.43,3.4,4030810131,40.7288671,-73.8634907
QN,63-79 SAUNDERS STREET,C4-2,,K1,5.0,1.0,0,4,321750.0,1962.0,0.8,2.43,3.4,4030820106,40.7292993,-73.8621909
QN,94-17 63 DRIVE,C4-2,,K1,5.0,1.0,0,2,272700.0,1931.0,0.75,2.43,3.4,4030810125,40.7292402,-73.8632518
QN,94-15 63 DRIVE,C4-2,,K1,5.0,1.0,0,2,297000.0,1931.0,0.55,2.43,3.4,4030810126,40.7291798,-73.8632916
QN,95-05 63 DRIVE,C4-2,,K1,5.0,1.0,0,3,1314000.0,1942.0,1.0,2.43,3.4,4030800038,40.7296022,-73.8630238
QN,96-18 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,9,3514950.0,1941.0,1.4,2.43,3.4,4030820061,40.7294029,-73.8616279
QN,96-44 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,10,2151450.0,1950.0,0.95,2.43,3.4,4030820071,40.7291523,-73.8609393
QN,94-03 63 DRIVE,C4-2,,K1,5.0,1.0,0,2,320850.0,1931.0,1.0,2.43,3.4,4030810130,40.7289302,-73.8634509
QN,94-14 63 DRIVE,C4-2,,K1,5.0,1.0,0,5,1413450.0,1940.0,0.95,2.43,3.4,4030830056,40.7289979,-73.8626931
QN,95-36 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,1,247950.0,1933.0,0.7,2.43,3.4,4030800023,40.7300968,-73.8635315
QN,95-38 QUEENS BOULEVARD,C4-2,,O5,5.0,1.0,0,1,504450.0,1941.0,1.36,2.43,3.4,4030800024,40.7300666,-73.8634522
QN,95-30 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,1,303300.0,1933.0,1.0,2.43,3.4,4030800020,40.7301684,-73.8637298
QN,95-32 QUEENS BOULEVARD,C4-2,,K1,5.0,1.0,0,1,472950.0,1933.0,1.3,2.43,3.4,4030800021,40.7301437,-73.8636649
QN,63-44 SAUNDERS STREET,C4-2,,O8,4.0,3.0,16,18,707400.0,1986.0,3.05,2.43,3.4,4030810119,40.7293559,-73.8636737
QN,63-16 AUSTIN STREET,C8-1,,K1,5.0,1.0,0,5,1068750.0,1941.0,1.0,0.0,1.0,4031030022,40.7276456,-73.8657193
QN,63-34 AUSTIN STREET,C8-1,,K4,4.0,1.0,0,2,1202850.0,1946.0,0.99,0.0,1.0,4031030030,40.7274887,-73.8652975
QN,63-44 AUSTIN STREET,C8-1,,O1,5.0,1.0,0,1,1319400.0,1941.0,0.98,0.0,1.0,4031030036,40.7273592,-73.8649189
QN,108-12 72 AVENUE,C4-4A,,O5,5.0,4.0,0,9,898200.0,1925.0,3.29,4.0,4.0,4032580038,40.7195872,-73.8420991
QN,108-14 72 AVENUE,C4-4A,,O2,5.0,4.0,0,1,865350.0,1931.0,3.85,4.0,4.0,4032580039,40.7196393,-73.8420665
QN,108-16 72 AVENUE,C4-4A,,O2,5.0,5.0,0,4,924750.0,1931.0,3.85,4.0,4.0,4032580040,40.7196887,-73.8420339
QN,108-18 72 AVENUE,C4-4A,,O2,5.0,3.0,0,2,482850.0,1931.0,2.0,4.0,4.0,4032580041,40.719738,-73.8420014
QN,108-22 72 AVENUE,C4-4A,,C4,2.0,4.0,20,22,1132650.0,1920.0,2.32,4.0,4.0,4032580042,40.7198258,-73.841947
QN,72-25 AUSTIN STREET,C4-4A,,D7,4.0,6.0,44,50,2455650.0,1920.0,4.74,4.0,4.0,4032580023,40.7192052,-73.8417357
QN,72-19 AUSTIN STREET,C4-4A,,K1,5.0,1.0,0,6,1381950.0,1930.0,0.96,4.0,4.0,4032580028,40.7193484,-73.842078
QN,108-10 72 AVENUE,C4-4A,,O2,5.0,4.0,0,1,639450.0,1901.0,3.24,4.0,4.0,4032580037,40.7195406,-73.8421281
QN,109-10 QUEENS BOULEVARD,C4-5X,,D6,4.0,12.0,121,125,5633550.0,1959.0,8.08,5.0,4.0,4032580001,40.720037,-73.8418708
BK,416 NEWPORT STREET,M1-1,,B1,1.0,2.0,2,2,56820.0,1910.0,0.83,0.0,1.0,3038500023,40.6605428,-73.8993241
QN,107-12 101 STREET,M1-1,,A1,1.0,2.0,1,1,43140.0,1930.0,0.51,0.0,1.0,4095390013,40.6794538,-73.8385996
QN,100-02 ROCKAWAY BOULEVARD,M1-1,,K4,4.0,2.0,0,4,3248550.0,1922.0,1.41,0.0,1.0,4095390001,40.6794378,-73.8389025
QN,107-16 101 STREET,M1-1,,A1,1.0,2.0,1,1,44040.0,1930.0,0.51,0.0,1.0,4095390014,40.6793906,-73.8385673
MN,230 EAST 79 STREET,R10A,,D4,3.0,19.0,107,110,12106800.0,1964.0,12.11,10.0,0.0,1014330034,40.773498,-73.9561802
MN,240 EAST 79 STREET,R10A,,D4,3.0,16.0,64,66,7360650.0,1929.0,10.23,10.0,0.0,1014330031,40.77341,-73.9559708
MN,218 EAST 79 STREET,R10A,,B1,1.0,4.0,2,2,516600.0,1910.0,1.78,10.0,0.0,1014330039,40.77366,-73.9565664
MN,1515 2 AVENUE,R10A,,M1,8.0,3.0,0,1,4119750.0,1946.0,2.99,10.0,0.0,1014330127,40.7732287,-73.9555485
MN,220 EAST 79 STREET,R10A,,C2,2.0,3.0,5,5,1429200.0,1900.0,1.82,10.0,0.0,1014330138,40.7736353,-73.956505
MN,242 EAST 79 STREET,R10A,,C7,4.0,4.0,24,26,2583450.0,1930.0,3.04,10.0,0.0,1014330029,40.7733359,-73.9557976
MN,226 EAST 79 STREET,R10A,,B9,1.0,3.0,2,2,412140.0,1901.0,1.81,10.0,0.0,1014330036,40.7735584,-73.9563209
MN,250 WEST 57 STREET,C5-3,,O4,5.0,26.0,0,186,84122550.0,1921.0,19.74,10.0,15.0,1010280056,40.7662753,-73.982531
MN,242 WEST 56 STREET,C6-4,,K4,4.0,5.0,6,7,1423350.0,1974.0,3.41,10.0,10.0,1010270160,40.7656139,-73.9829427
MN,1345 AVENUE OF THE AMER,C6-6.5,C6-6,O9,5.0,49.0,0,50,429758550.0,1968.0,21.38,10.0,12.0,1010070029,40.7630634,-73.9792541
MN,140 WEST 55 STREET,C6-6.5,,D7,4.0,9.0,34,36,3253950.0,1912.0,5.72,10.0,12.0,1010070051,40.7635329,-73.9799362
MN,105 WEST 55 STREET,C6-6,,D7,4.0,9.0,52,55,6430050.0,1917.0,6.58,10.0,15.0,1010080026,40.7634695,-73.9786042
MN,106 WEST 56 STREET,C6-6,,O4,5.0,27.0,0,1,18338400.0,2018.0,17.44,10.0,15.0,1010080037,40.7636946,-73.9783731
QN,1634 MADISON STREET,C4-3A,,C2,2.0,3.0,6,6,549900.0,1931.0,2.04,3.0,3.0,4035450027,40.6993341,-73.9085016
QN,1636 MADISON STREET,C4-3A,,C2,2.0,3.0,6,6,549900.0,1931.0,2.04,3.0,3.0,4035450029,40.6993917,-73.9084438
MN,127 WEST 56 STREET,C6-6.5,,S9,4.0,5.0,4,6,3334950.0,1920.0,3.91,10.0,12.0,1010090017,40.7644138,-73.9789071
MN,150 CENTRAL PARK SOUTH,R10H,C5-1,D4,3.0,36.0,197,198,38198250.0,1940.0,21.58,10.0,0.0,1010110052,40.766055,-73.9779355
MN,238 WEST 56 STREET,C6-6,C6-4,C7,4.0,5.0,23,25,1881450.0,1926.0,3.22,10.0,15.0,1010270058,40.7655727,-73.9828417
MN,911 7 AVENUE,C5-1,,D4,3.0,12.0,75,77,11476350.0,1909.0,9.64,10.0,4.0,1010100061,40.7658576,-73.9793326
MN,355 BOWERY,C6-1,,C7,4.0,3.5,7,9,2685150.0,1900.0,2.05,3.44,6.0,1004590005,40.7266614,-73.9913194
MN,41 COOPER SQUARE,C6-1,,W6,8.0,9.0,0,1,63166500.0,2008.0,9.9,3.44,6.0,1004620001,40.7285057,-73.990262
MN,3 SAINT MARKS PLACE,C6-1,,O6,5.0,9.0,0,2,9348750.0,2023.0,8.75,3.44,6.0,1004640059,40.7295652,-73.9894934
MN,71 COOPER SQUARE,C6-1,,H3,5.0,4.0,0,7,4100850.0,1925.0,3.35,3.44,6.0,1004630007,40.729255,-73.9897712
MN,359 BOWERY,C6-1,,K4,4.0,4.5,3,4,1792350.0,1920.0,3.25,3.44,6.0,1004590008,40.7268288,-73.9912869
MN,35 COOPER SQUARE,C6-1,,H8,8.0,13.0,0,56,10054800.0,2014.0,9.32,3.44,6.0,1004610006,40.7280749,-73.9906409
MN,1 COOPER SQUARE,C6-1,R8B,D9,3.0,14.0,151,151,6573150.0,1985.0,5.51,3.44,6.0,1004600001,40.7272844,-73.9910596
MN,202 EAST 6 STREET,C6-1,,C7,4.0,6.0,16,19,2623950.0,1930.0,3.57,3.44,6.0,1004610009,40.7280007,-73.9904786
MN,4 ST MARKS PLACE,C6-1,,K4,4.0,3.5,5,7,1747800.0,1831.0,3.22,3.44,6.0,1004630011,40.7291452,-73.9896377
MN,25 COOPER SQUARE,C6-1,,H2,5.0,21.0,4,149,20162250.0,2006.0,7.88,3.44,6.0,1004610003,40.7278169,-73.9907708
MN,50 EAST 4 STREET,C6-1,,B1,1.0,4.0,2,2,319440.0,1899.0,2.37,3.44,6.0,1004590010,40.7267409,-73.9911354
MN,317 2 AVENUE,R9A,,C1,2.0,6.0,18,18,3409650.0,1910.0,3.86,7.52,0.0,1008990027,40.7352131,-73.9832572
MN,302 2 AVENUE,R9A,R8A,I1,8.0,17.0,0,1,40444650.0,1978.0,14.3,7.52,0.0,1009230001,40.7343951,-73.9830012
MN,316 2 AVENUE,R9A,,C4,2.0,4.0,10,10,2008350.0,1910.0,2.64,7.52,0.0,1009240004,40.734944,-73.9826511
MN,318 2 AVENUE,R9A,,C6,2.0,5.0,5,5,1638000.0,1910.0,2.94,7.52,0.0,1009240005,40.7349962,-73.982615
MN,305 EAST 18 STREET,R9A,R7B,S1,4.0,3.0,1,2,234600.0,1901.0,2.96,7.52,0.0,1009240007,40.7347903,-73.9825862
MN,322 2 AVENUE,R9A,,C4,2.0,4.0,5,6,1477800.0,1940.0,2.41,7.52,0.0,1009240063,40.7351005,-73.9825392
MN,303 EAST 18 STREET,R9A,,B1,1.0,4.0,2,2,201360.0,1910.0,2.87,7.52,0.0,1009240006,40.7348178,-73.9826511
MN,312 2 AVENUE,R9A,,C4,2.0,5.0,10,10,1256400.0,1910.0,4.17,7.52,0.0,1009240002,40.7348809,-73.982781
MN,314 2 AVENUE,R9A,,C3,2.0,4.0,4,4,1399500.0,1901.0,3.35,7.52,0.0,1009240003,40.7349221,-73.9827521
MN,202 WEST 58 STREET,C5-1,,W4,8.0,16.0,0,0,15975000.0,1986.0,10.21,10.0,4.0,1010290037,40.7662557,-73.9802603
MN,311 2 AVENUE,R9A,,C7,4.0,6.0,24,25,4019400.0,1910.0,4.71,7.52,0.0,1008990024,40.7350841,-73.9833511
MN,315 2 AVENUE,R9A,,N9,8.0,4.0,0,1,851850.0,1910.0,4.0,7.52,0.0,1008990026,40.73515,-73.9833041
MN,324 2 AVENUE,R9A,,C5,2.0,4.0,8,8,1797300.0,1910.0,2.92,7.52,0.0,1009240062,40.7351499,-73.9824995
MN,320 2 AVENUE,R9A,,C2,2.0,5.0,6,6,2132100.0,1920.0,3.24,7.52,0.0,1009240064,40.7350456,-73.9825753
MN,321 2 AVENUE,R9A,,C6,2.0,4.0,6,6,781650.0,1928.0,2.29,7.52,0.0,1008990029,40.7352762,-73.9832103
BK,572 BALTIC STREET,M1-4/R6A,,G7,10.0,,0,0,264600.0,0.0,0.0,3.0,2.0,3004070013,40.6809573,-73.9824704
QN,33-02 BROADWAY,C4-2A,,K4,4.0,2.0,1,4,406350.0,1927.0,1.84,3.0,3.0,4006210033,40.7609596,-73.923827
QN,31-18 BROADWAY,C4-2A,,K4,4.0,3.0,2,6,358650.0,1929.0,2.1,3.0,3.0,4006110040,40.7614571,-73.9248805
QN,31-14 BROADWAY,C4-2A,,K4,4.0,3.0,1,3,508050.0,1927.0,1.65,3.0,3.0,4006110138,40.7615148,-73.9250031
QN,32-16 BROADWAY,C4-2A,,S3,4.0,3.0,3,4,395550.0,1924.0,2.89,3.0,3.0,4006120038,40.7611684,-73.9241877
QN,32-10 33 STREET,C4-2A,,C2,2.0,3.0,6,6,547200.0,1926.0,2.09,3.0,3.0,4006120140,40.7610477,-73.9242817
QN,33-04 BROADWAY,C4-2A,,S1,4.0,2.0,1,2,121800.0,1927.0,1.58,3.0,3.0,4006210034,40.7609349,-73.9237729
QN,31-02 BROADWAY,C4-3,,K2,5.0,2.0,0,10,1596150.0,1929.0,2.0,2.43,3.4,4006110033,40.7616412,-73.925281
QN,31-12 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,165420.0,1927.0,2.05,3.0,3.0,4006110038,40.7615395,-73.9250609
QN,32-05 32 STREET,C4-2A,,C7,4.0,4.0,7,8,1066500.0,1918.0,3.12,3.0,3.0,4006120033,40.7613389,-73.9246243
QN,32-33 31 STREET,C4-5,,P2,8.0,1.0,0,1,497250.0,1972.0,0.9,3.44,3.4,4006110021,40.760939,-73.9258449
QN,32-04 BROADWAY,C4-2A,,K2,5.0,2.0,0,5,1451700.0,1929.0,1.8,3.0,3.0,4006120034,40.7612647,-73.9244656
QN,32-12 BROADWAY,C4-2A,,K4,4.0,3.0,2,7,910350.0,1924.0,2.74,3.0,3.0,4006120037,40.7612097,-73.9242743
QN,36-20 BROADWAY,C4-2A,,C7,4.0,4.0,7,9,1161000.0,1916.0,3.13,3.0,3.0,4006470041,40.7595852,-73.9208903
QN,37-02 BROADWAY,C4-2A,,K4,4.0,3.0,5,7,367650.0,1922.0,1.8,3.0,3.0,4006550034,40.7594616,-73.9206378
QN,37-04 BROADWAY,C4-2A,,S9,4.0,3.0,2,4,551250.0,1925.0,1.2,3.0,3.0,4006550035,40.7594231,-73.9205548
QN,37-10 BROADWAY,C4-2A,,O5,5.0,2.0,0,1,991800.0,1900.0,1.91,3.0,3.0,4006550036,40.7593681,-73.9204357
QN,36-10 BROADWAY,C4-2A,,O5,5.0,3.0,0,1,880200.0,1931.0,2.3,3.0,3.0,4006470038,40.759676,-73.9210851
QN,36-16 BROADWAY,C4-2A,,K2,5.0,2.0,0,1,273150.0,1940.0,1.02,3.0,3.0,4006470040,40.759621,-73.9209697
QN,37-12 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,163380.0,1930.0,1.73,3.0,3.0,4006550038,40.7593131,-73.9203203
QN,37-14 BROADWAY,C4-2A,,K4,4.0,2.0,2,4,259650.0,1925.0,1.06,3.0,3.0,4006550039,40.7592801,-73.9202445
QN,37-20 BROADWAY,C4-2A,,D7,4.0,5.0,16,17,1186650.0,2024.0,2.95,3.0,3.0,4006550040,40.7592252,-73.9201291
QN,33-12 BROADWAY,C4-2A,,K4,4.0,3.0,1,3,175950.0,1927.0,1.72,3.0,3.0,4006210037,40.7608167,-73.9235203
QN,33-16 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,164580.0,1928.0,2.1,3.0,3.0,4006210038,40.7607672,-73.9234085
QN,33-20 BROADWAY,C4-2A,,K4,4.0,3.0,4,6,413100.0,1928.0,2.0,3.0,3.0,4006210040,40.7607067,-73.9232822
QN,33-14 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,166740.0,1928.0,2.27,3.0,3.0,4006210137,40.7607919,-73.9234662
QN,34-02 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,159720.0,1928.0,2.5,3.0,3.0,4006220041,40.7606132,-73.9230224
QN,34-04 BROADWAY,C4-2A,,S9,4.0,3.0,4,6,643500.0,1910.0,2.25,3.0,3.0,4006220043,40.760583,-73.9229575
QN,34-08 BROADWAY,C4-2A,,K4,4.0,3.0,2,4,215100.0,1928.0,2.5,3.0,3.0,4006220044,40.7605253,-73.9228348
QN,34-06 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,167700.0,1928.0,2.25,3.0,3.0,4006220143,40.7605555,-73.9228961
QN,31-16 BROADWAY,C4-2A,,K4,4.0,3.0,3,6,394650.0,1927.0,2.1,3.0,3.0,4006110039,40.7614846,-73.9249418
QN,32-14 31 STREET,C4-5,,K1,5.0,1.0,0,1,3187800.0,1951.0,0.56,3.44,3.4,4005870043,40.7614195,-73.9262089
QN,30-02 BROADWAY,C4-3,C4-5,C7,4.0,4.0,67,83,6477750.0,1926.0,2.77,2.43,3.4,4005870034,40.7619381,-73.9259918
QN,33-08 BROADWAY,C4-2A,,K2,5.0,2.0,0,2,466650.0,1930.0,1.32,3.0,3.0,4006210035,40.7608826,-73.923661
QN,33-10 BROADWAY,C4-2A,,S3,4.0,2.0,3,4,509400.0,1928.0,0.99,3.0,3.0,4006210036,40.7608469,-73.9235853
QN,33-06 BROADWAY,C4-2A,,S2,4.0,2.0,2,3,106620.0,1925.0,1.35,3.0,3.0,4006210134,40.7609101,-73.9237224
QN,32-20 BROADWAY,C4-2A,,S5,4.0,4.0,6,7,904050.0,1930.0,4.13,3.0,3.0,4006120040,40.7611135,-73.9240651
QN,33-18 BROADWAY,C4-2A,,S3,4.0,3.0,3,4,612000.0,1920.0,2.08,3.0,3.0,4006210039,40.7607397,-73.9233508
QN,32-13 34 AVENUE,C4-2A,R5,C2,2.0,3.0,6,6,580950.0,1924.0,1.98,3.0,3.0,4006220034,40.7604348,-73.9229937
QN,34-20 BROADWAY,C4-2A,,S9,4.0,3.0,3,5,704700.0,1928.0,2.64,3.0,3.0,4006220049,40.7603521,-73.9224632
QN,34-16 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,167700.0,1921.0,2.25,3.0,3.0,4006220147,40.7604098,-73.9225895
QN,32-10 35 STREET,C4-2A,,C2,2.0,3.0,5,5,580050.0,1922.0,1.98,3.0,3.0,4006220149,40.7602891,-73.9226835
QN,34-12 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,159720.0,1928.0,2.5,3.0,3.0,4006220046,40.7604675,-73.9227121
QN,34-14 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,167700.0,1910.0,2.25,3.0,3.0,4006220047,40.7604401,-73.9226508
QN,34-18 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,167700.0,1928.0,2.25,3.0,3.0,4006220048,40.7603823,-73.9225245
QN,35-10 BROADWAY,C4-2A,,K2,5.0,2.0,0,13,2810250.0,1927.0,1.59,3.0,3.0,4006460034,40.760157,-73.9221205
QN,35-20 BROADWAY,C4-2A,R5,O7,5.0,4.0,0,5,2831850.0,1931.0,3.56,3.0,3.0,4006460038,40.7599729,-73.921832
QN,34-10 BROADWAY,C4-2A,,S2,4.0,3.0,2,3,159720.0,1928.0,2.5,3.0,3.0,4006220045,40.7604978,-73.9227699
QN,30-07 BROADWAY,C4-3,,S2,4.0,3.0,2,3,159120.0,1925.0,2.18,2.43,3.4,4005890006,40.7623799,-73.9257422
QN,31-56 31 STREET,C4-3,,C0,2.0,2.0,3,3,74460.0,1960.0,0.62,2.43,3.4,4005890063,40.7631094,-73.9248678
QN,31-58 31 STREET,C4-3,,C0,2.0,2.0,3,3,104820.0,1940.0,0.95,2.43,3.4,4005890064,40.7630518,-73.9249148
QN,31-11 BROADWAY,C4-2A,,K9,5.0,3.0,0,2,5850900.0,1949.0,1.68,3.0,3.0,4006130001,40.7620772,-73.9245188
